Modality1,StimulusType1,WordCue1,WordCue1Swedish,Stimulus_file1,Modality2,StimulusType2,WordCue2,WordCue2Swedish,Stimulus_file2,Random,OdorTrigger,Modality,Stimulustype,Target,Cue,SoundFile,Match,ImageFile,Correct,SmellText,nRepOne,nRepTwo,nRepThree,nRepFour,SwedishSoundFile,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,VisualPracticeLoop.thisRepN,VisualPracticeLoop.thisTrialN,VisualPracticeLoop.thisN,VisualPracticeLoop.thisIndex,OlfactoryPracticeLoop.thisRepN,OlfactoryPracticeLoop.thisTrialN,OlfactoryPracticeLoop.thisN,OlfactoryPracticeLoop.thisIndex,routineController.thisRepN,routineController.thisTrialN,routineController.thisN,routineController.thisIndex,routineOne.thisRepN,routineOne.thisTrialN,routineOne.thisN,routineOne.thisIndex,innerOne.thisRepN,innerOne.thisTrialN,innerOne.thisN,innerOne.thisIndex,routineTwo.thisRepN,routineTwo.thisTrialN,routineTwo.thisN,routineTwo.thisIndex,routineThree.thisRepN,routineThree.thisTrialN,routineThree.thisN,routineThree.thisIndex,routineFour.thisRepN,routineFour.thisTrialN,routineFour.thisN,routineFour.thisIndex,innerFour.thisRepN,innerFour.thisTrialN,innerFour.thisN,innerFour.thisIndex,innerTwo.thisRepN,innerTwo.thisTrialN,innerTwo.thisN,innerTwo.thisIndex,innerThree.thisRepN,innerThree.thisTrialN,innerThree.thisN,innerThree.thisIndex,RatingInstructions_1_KeyResponse.keys,RatingInstructions_1_KeyResponse.rt,RatingInstructions_2_KeyResponse.keys,RatingInstructions_2_KeyResponse.rt,RatingInstructions_3_KeyResponse.keys,RatingInstructions_3_KeyResponse.rt,IntensitySlider_VisualRating.response,IntensitySlider_VisualRating.rt,QualitySlider_VisualRating.response,QualitySlider_VisualRating.rt,FruitSlider_VisualRating.response,FruitSlider_VisualRating.rt,FlowerSlider_VisualRating.response,FlowerSlider_VisualRating.rt,IntensitySlider_OlfactoryRating.response,IntensitySlider_OlfactoryRating.rt,QualitySlider_OlfactoryRating.response,QualitySlider_OlfactoryRating.rt,FruitSlider_OlfactoryRating.response,FruitSlider_OlfactoryRating.rt,FlowerSlider_OlfactoryRating.response,FlowerSlider_OlfactoryRating.rt,VisualPractice_KeyResponse.keys,VisualPractice_KeyResponse.rt,KeyResponse_VisualPractice.keys,KeyResponse_VisualPractice.corr,OlfactoryPractice_KeyResponse.keys,OlfactoryPractice_KeyResponse.rt,KeyResponse_OlfactoryPractice.keys,KeyResponse_OlfactoryPractice.corr,KeyResponse_OlfactoryPractice.rt,ExperimentInstructions_KeyResponse.keys,ExperimentInstructions_KeyResponse.rt,SPACEBAR_VisualCategory.keys,SPACEBAR_VisualCategory.rt,KeyResponse_VisualCategory.keys,KeyResponse_VisualCategory.corr,KeyResponse_VisualCategory.rt,SPACEBAR2_VisualCategory.keys,SPACEBAR2_VisualCategory.rt,SPACEBAR_VisualStimuli.keys,SPACEBAR_VisualStimuli.rt,Two_VisualObject.started,Two_VisualObject.stopped,KeyResponse_VisualObject.keys,KeyResponse_VisualObject.corr,KeyResponse_VisualObject.rt,VisualObject_Feedbacktext.started,VisualObject_Feedbacktext.stopped,SPACEBAR2_VisualStimuli.keys,SPACEBAR2_VisualStimuli.rt,Wait_OlfactoryCategory_Instructions.started,Wait_OlfactoryCategory_Instructions.stopped,Instructions_OlfactoryCategory_KeyResponse.keys,Instructions_OlfactoryCategory_KeyResponse.rt,KeyResponse_OlfactoryCategory.keys,KeyResponse_OlfactoryCategory.corr,KeyResponse_OlfactoryCategory.rt,SPACEBAR2_OlfactoryCategory.keys,SPACEBAR2_OlfactoryCategory.rt,Instructions_OlfactoryObject_KeyResponse.keys,Instructions_OlfactoryObject_KeyResponse.rt,KeyResponse_OlfactoryObject.keys,KeyResponse_OlfactoryObject.corr,KeyResponse_OlfactoryObject.rt,SPACEBAR2_OlfactoryObject.keys,SPACEBAR2_OlfactoryObject.rt,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,0.314978043,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.016987016,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.082157006,4,OlfactoryCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.917025355,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.445574176,1,OlfactoryCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.166720905,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.113557396,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.683716676,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.585463434,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,3.833589432,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.592519991,8,OlfactoryCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.800450411,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.24611373,4,OlfactoryCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,3.800168451,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.881407375,8,OlfactoryCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.300337204,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.21176977,2,OlfactoryCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.417045582,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.355003921,8,OlfactoryCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.550279092,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.342285533,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.867009808,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.206427184,8,OlfactoryCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.033590639,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.979526404,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.783635469,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.712896834,8,OlfactoryCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.100333582,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.278548436,4,OlfactoryCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.966941281,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.423874099,1,OlfactoryCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,2.56692679,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.802907797,4,OlfactoryCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,3.200243922,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.366679849,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.018767782,8,OlfactoryStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,None,n,Lavender,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.88337072,n,1,1.06702611,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.565924691,2,OlfactoryStimulus,Fruit,Pear,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,None,m,Pear,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.716954714,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.668310925,1,OlfactoryStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,None,n,Lemon,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.80034294,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.65263144,8,OlfactoryStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,None,n,Lavender,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.400266866,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.240893468,4,OlfactoryStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,None,n,Lilac,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,1.800283771,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.989188489,2,OlfactoryStimulus,Fruit,Pear,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,None,m,Pear,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.483669582,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.163353751,4,OlfactoryStimulus,Flower,Lilac,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,None,m,Lilac,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.116980676,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.20179571,8,OlfactoryStimulus,Flower,Lavender,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,None,m,Lavender,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.416988827,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.659146509,2,OlfactoryStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,None,n,Pear,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.383768298,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.507639936,8,OlfactoryStimulus,Flower,Lavender,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,None,m,Lavender,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.566917734,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.646574839,2,OlfactoryStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,None,n,Pear,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,2.116992148,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.837149397,1,OlfactoryStimulus,Fruit,Lemon,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,no,None,m,Lemon,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.316909432,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.462559405,4,OlfactoryStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,None,n,Lilac,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,2.266963318,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.176250754,1,OlfactoryStimulus,Fruit,Lemon,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,no,None,m,Lemon,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.216967695,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.102558297,4,OlfactoryStimulus,Flower,Lilac,Lilac,C:\Users\subic\Desktop\Experiment 1\Sounds\LILAC.wav,yes,None,n,Lilac,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.583724827,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.364009119,1,OlfactoryStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,None,n,Lemon,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.600298262,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.380650199,4,OlfactoryStimulus,Flower,Lilac,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,None,m,Lilac,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.800350185,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.238732098,1,OlfactoryStimulus,Fruit,Lemon,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,None,m,Lemon,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.067107015,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.743077354,4,OlfactoryStimulus,Flower,Lilac,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,None,m,Lilac,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.60041177,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.599105779,1,OlfactoryStimulus,Fruit,Lemon,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,yes,None,n,Lemon,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.53362596,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.59216115,8,OlfactoryStimulus,Flower,Lavender,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,yes,None,n,Lavender,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.733391094,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.263295611,2,OlfactoryStimulus,Fruit,Pear,Lavender,C:\Users\subic\Desktop\Experiment 1\Sounds\LAVENDER.wav,no,None,m,Pear,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.516987922,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.400673849,8,OlfactoryStimulus,Flower,Lavender,Lemon,C:\Users\subic\Desktop\Experiment 1\Sounds\LEMON.wav,no,None,m,Lavender,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.500411468,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,0.545078928,2,OlfactoryStimulus,Fruit,Pear,Pear,C:\Users\subic\Desktop\Experiment 1\Sounds\PEAR.wav,yes,None,n,Pear,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.283620073,,,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
,,,,,,,,,,,,,,,,,,,,,0,0,2,0,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.550319544,104,1,2019_Jul_12_1204,Experiment 1_July3,3.1.0,60.0017751
