Modality1,StimulusType1,WordCue1,WordCue1Swedish,Stimulus_file1,Modality2,StimulusType2,WordCue2,WordCue2Swedish,Stimulus_file2,Random,OdorTrigger,Modality,Stimulustype,Target,Cue,SoundFile,Match,ImageFile,Correct,SmellText,nRepOne,nRepTwo,nRepThree,nRepFour,SwedishSoundFile,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,VisualPracticeLoop.thisRepN,VisualPracticeLoop.thisTrialN,VisualPracticeLoop.thisN,VisualPracticeLoop.thisIndex,OlfactoryPracticeLoop.thisRepN,OlfactoryPracticeLoop.thisTrialN,OlfactoryPracticeLoop.thisN,OlfactoryPracticeLoop.thisIndex,routineController.thisRepN,routineController.thisTrialN,routineController.thisN,routineController.thisIndex,routineOne.thisRepN,routineOne.thisTrialN,routineOne.thisN,routineOne.thisIndex,routineTwo.thisRepN,routineTwo.thisTrialN,routineTwo.thisN,routineTwo.thisIndex,routineThree.thisRepN,routineThree.thisTrialN,routineThree.thisN,routineThree.thisIndex,routineFour.thisRepN,routineFour.thisTrialN,routineFour.thisN,routineFour.thisIndex,innerFour.thisRepN,innerFour.thisTrialN,innerFour.thisN,innerFour.thisIndex,innerThree.thisRepN,innerThree.thisTrialN,innerThree.thisN,innerThree.thisIndex,innerTwo.thisRepN,innerTwo.thisTrialN,innerTwo.thisN,innerTwo.thisIndex,innerOne.thisRepN,innerOne.thisTrialN,innerOne.thisN,innerOne.thisIndex,RatingInstructions_1_KeyResponse.keys,RatingInstructions_1_KeyResponse.rt,RatingInstructions_2_KeyResponse.keys,RatingInstructions_2_KeyResponse.rt,RatingInstructions_3_KeyResponse.keys,RatingInstructions_3_KeyResponse.rt,IntensitySlider_VisualRating.response,IntensitySlider_VisualRating.rt,QualitySlider_VisualRating.response,QualitySlider_VisualRating.rt,FruitSlider_VisualRating.response,FruitSlider_VisualRating.rt,FlowerSlider_VisualRating.response,FlowerSlider_VisualRating.rt,IntensitySlider_OlfactoryRating.response,IntensitySlider_OlfactoryRating.rt,QualitySlider_OlfactoryRating.response,QualitySlider_OlfactoryRating.rt,FruitSlider_OlfactoryRating.response,FruitSlider_OlfactoryRating.rt,FlowerSlider_OlfactoryRating.response,FlowerSlider_OlfactoryRating.rt,VisualPractice_KeyResponse.keys,VisualPractice_KeyResponse.rt,KeyResponse_VisualPractice.keys,KeyResponse_VisualPractice.corr,KeyResponse_VisualPractice.rt,OlfactoryPractice_KeyResponse.keys,OlfactoryPractice_KeyResponse.rt,KeyResponse_OlfactoryPractice.keys,KeyResponse_OlfactoryPractice.corr,KeyResponse_OlfactoryPractice.rt,ExperimentInstructions_KeyResponse.keys,ExperimentInstructions_KeyResponse.rt,SPACEBAR_VisualStimuli.keys,SPACEBAR_VisualStimuli.rt,Two_VisualObject.started,Two_VisualObject.stopped,KeyResponse_VisualObject.keys,KeyResponse_VisualObject.corr,KeyResponse_VisualObject.rt,VisualObject_Feedbacktext.started,VisualObject_Feedbacktext.stopped,SPACEBAR2_VisualStimuli.keys,SPACEBAR2_VisualStimuli.rt,Instructions_OlfactoryObject_KeyResponse.keys,Instructions_OlfactoryObject_KeyResponse.rt,KeyResponse_OlfactoryObject.keys,KeyResponse_OlfactoryObject.corr,KeyResponse_OlfactoryObject.rt,SPACEBAR2_OlfactoryObject.keys,SPACEBAR2_OlfactoryObject.rt,Wait_OlfactoryCategory_Instructions.started,Wait_OlfactoryCategory_Instructions.stopped,Instructions_OlfactoryCategory_KeyResponse.keys,Instructions_OlfactoryCategory_KeyResponse.rt,KeyResponse_OlfactoryCategory.keys,KeyResponse_OlfactoryCategory.corr,KeyResponse_OlfactoryCategory.rt,SPACEBAR2_OlfactoryCategory.keys,SPACEBAR2_OlfactoryCategory.rt,SPACEBAR_VisualCategory.keys,SPACEBAR_VisualCategory.rt,KeyResponse_VisualCategory.keys,KeyResponse_VisualCategory.corr,KeyResponse_VisualCategory.rt,SPACEBAR2_VisualCategory.keys,SPACEBAR2_VisualCategory.rt,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,0.976810674,2,OlfactoryCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.633695695,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.054137299,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.367002865,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.367537675,8,OlfactoryCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.017016601,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.214307198,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.350279092,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.141566658,2,OlfactoryCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.667002563,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.11712249,1,OlfactoryCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.783608903,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.902970431,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.000304299,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.537967129,4,OlfactoryCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.183714563,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.021348866,8,OlfactoryCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.900384298,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.98546897,4,OlfactoryCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.650332525,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.962980212,2,OlfactoryCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,,m,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.366980526,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.249024356,4,OlfactoryCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,,m,Lilac,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.333786562,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.479900058,1,OlfactoryCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Lemon,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.516981884,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.230727468,2,OlfactoryCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,,n,Pear,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.667003167,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.871662206,8,OlfactoryCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,,n,Lavender,0,2,0,0,None,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.900354714,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.483631544,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.663799883,,VisualCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.06667834,n,1,0.717062185,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.745942924,,VisualCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.183410867,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.538890494,,VisualCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.667015242,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.629174644,,VisualCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.667023091,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.538305862,,VisualCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.700417506,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.350247691,,VisualCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.917094185,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.367907364,,VisualCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.56700528,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.664899013,,VisualCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.883635771,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.829509724,,VisualCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.41708543,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.457595944,,VisualCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.700374638,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.373910717,,VisualCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.63373494,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.972553499,,VisualCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.517066411,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.978635962,,VisualCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.533671846,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.11924658,,VisualCategory,Fruit,Pear,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.433676374,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.087008253,,VisualCategory,Flower,Lavender,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.583681959,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.681466788,,VisualCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,1.000292827,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.322259091,,VisualCategory,Fruit,Lemon,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.700334789,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.843860532,,VisualCategory,Flower,Lilac,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.800394864,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.526228279,,VisualCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.566990789,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.054980403,,VisualCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.750370261,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.986072399,,VisualCategory,Fruit,Pear,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\pear.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.517051921,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.256161418,,VisualCategory,Flower,Lilac,Fruit,C:\Users\subic\Desktop\Experiment 1\Sounds\FRUIT.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lilac.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.767017959,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.825216395,,VisualCategory,Fruit,Lemon,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,no,C:\Users\subic\Desktop\Experiment 1\Images\lemon.jpg,m,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.216979771,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,0.139445462,,VisualCategory,Flower,Lavender,Flower,C:\Users\subic\Desktop\Experiment 1\Sounds\FLOWER.wav,yes,C:\Users\subic\Desktop\Experiment 1\Images\lavender.jpg,n,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.417060072,,,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
,,,,,,,,,,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.417007544,106,1,2019_Jul_13_1310,Experiment 1_July3,3.1.0,60.00047095
